typeID,groupID,typeName,volume,capacity,portionSize,,,,,
17602,383,Caldari Heavy Missile Battery,1000.00,1000.00,1,,,,,
17603,383,Caldari Cruise Missile Battery,1000.00,1000.00,1,,,,,
17605,383,Angel Stasis Tower,1000.00,1000.00,1,,,,,
17606,383,Minmatar Stasis Tower,1000.00,1000.00,1,,,,,
17607,383,Sansha Stasis Tower,1000.00,1000.00,1,,,,,
17608,383,Gallente Stasis Tower,1000.00,1000.00,1,,,,,
17609,383,Amarr Stasis Tower,1000.00,1000.00,1,,,,,
17610,383,Blood Stasis Tower,1000.00,1000.00,1,,,,,
17611,383,Guristas Stasis Tower,1000.00,1000.00,1,,,,,
17612,383,Caldari Stasis Tower,1000.00,1000.00,1,,,,,
17613,494,Inner Sanctum,100000000.00,10000.00,1,,,,,
17614,494,Thoraks Biodome Garden,100000000.00,10000.00,1,,,,,
17615,820,Corpus Crimson Commander,118000.00,235.00,1,,,,,
17616,820,Mul-Zatath Gatekeeper,118000.00,235.00,1,,,,,
17617,353,QA Speed Limiter Module,1.00,0.00,1,,,,,
17619,25,Caldari Navy Hookbill,16500.00,140.00,1,,,,,
17620,105,Caldari Navy Hookbill Blueprint,0.01,0.00,1,,,,,
17621,471,Corporate Hangar Array,4000.00,3000000.00,1,,,,,
17622,818,Jenmai Hirokan,16500.00,235.00,1,,,,,
17623,370,Jenmeis Tag,0.10,0.00,1,,,,,
17624,314,Elena Gazkys DNA,0.10,0.00,1,,,,,
17625,818,Imai Kenon,19700.00,235.00,1,,,,,
17626,319,Stationary Bestower,100000000.00,10000.00,1,,,,,
17627,319,Stationary Mammoth,100000000.00,10000.00,1,,,,,
17628,319,Stationary Iteron V,100000000.00,10000.00,1,,,,,
17629,319,Stationary Tayra,100000000.00,10000.00,1,,,,,
17630,370,Imai Kenons Tag,0.10,0.00,1,,,,,
17631,494,Deadspace Synchronization HQ,100000000.00,10000.00,1,,,,,
17632,494,CreoCorp Main Factory,100000000.00,10000.00,1,,,,,
17633,494,UNUSED_HabMod_Residential_LCS,100000000.00,10000.00,1,,,,,
17634,26,Caracal Navy Issue,101000.00,450.00,1,,,,,
17635,106,Caracal Navy Issue Blueprint,0.01,0.00,1,,,,,
17636,27,Raven Navy Issue,486000.00,625.00,1,,,,,
17637,107,Raven Navy Issue Blueprint,0.01,0.00,1,,,,,
17638,383,Sentinel Bloodraider,1000.00,1000.00,1,,,,,
17639,409,Taisu Magdeshs Insignia,0.10,0.00,1,,,,,
17640,314,Mordurs DNA,0.10,0.00,1,,,,,
17641,594,Arch Angel Raelek,19000000.00,120.00,1,,,,,
17642,370,Raeleks Tag,0.10,0.00,1,,,,,
17643,314,Caldari AZ-1 Nexus Chip,0.10,0.00,1,,,,,
17644,319,Asteroid Deadspace Mining Post,1.00,0.00,1,,,,,
17645,494,Deadspace Control Station,1.00,0.00,1,,,,,
17646,314,Caldari CU-1 Nexus Chip,0.10,0.00,1,,,,,
17647,314,Caldari BY-1 Nexus Chip,0.10,0.00,1,,,,,
17648,85,Antimatter Charge XL,0.13,0.00,100,,,,,
17649,167,Antimatter Charge XL Blueprint,0.01,0.00,1,,,,,
17650,85,Iridium Charge XL,0.13,0.00,100,,,,,
17651,167,Iridium Charge XL Blueprint,0.01,0.00,1,,,,,
17652,85,Iron Charge XL,0.13,0.00,100,,,,,
17653,167,Iron Charge XL Blueprint,0.01,0.00,1,,,,,
17654,85,Lead Charge XL,0.13,0.00,100,,,,,
17655,167,Lead Charge XL Blueprint,0.01,0.00,1,,,,,
17656,85,Plutonium Charge XL,0.13,0.00,100,,,,,
17657,167,Plutonium Charge XL Blueprint,0.01,0.00,1,,,,,
17658,85,Thorium Charge XL,0.13,0.00,100,,,,,
17659,167,Thorium Charge XL Blueprint,0.01,0.00,1,,,,,
17660,85,Tungsten Charge XL,0.13,0.00,100,,,,,
17661,167,Tungsten Charge XL Blueprint,0.01,0.00,1,,,,,
17662,85,Uranium Charge XL,0.13,0.00,100,,,,,
17663,167,Uranium Charge XL Blueprint,0.01,0.00,1,,,,,
17664,83,Carbonized Lead XL,0.13,0.00,100,,,,,
17665,165,Carbonized Lead XL Blueprint,0.01,0.00,1,,,,,
17666,83,Depleted Uranium XL,0.13,0.00,100,,,,,
17667,165,Depleted Uranium XL Blueprint,0.01,0.00,1,,,,,
17668,83,EMP XL,0.13,0.00,100,,,,,
17669,165,EMP XL Blueprint,0.01,0.00,1,,,,,
17670,83,Fusion XL,0.13,0.00,100,,,,,
17671,165,Fusion XL Blueprint,0.01,0.00,1,,,,,
17672,83,Nuclear XL,0.13,0.00,100,,,,,
17673,165,Nuclear XL Blueprint,0.01,0.00,1,,,,,
17674,83,Phased Plasma XL,0.13,0.00,100,,,,,
17675,165,Phased Plasma XL Blueprint,0.01,0.00,1,,,,,
17676,83,Proton XL,0.13,0.00,100,,,,,
17677,165,Proton XL Blueprint,0.01,0.00,1,,,,,
17678,83,Titanium Sabot XL,0.13,0.00,100,,,,,
17679,165,Titanium Sabot XL Blueprint,0.01,0.00,1,,,,,
17680,86,Gamma XL,1.00,0.00,1,,,,,
17681,168,Gamma XL Blueprint,0.01,0.00,1,,,,,
17682,86,Infrared XL,1.00,0.00,1,,,,,
17683,168,Infrared XL Blueprint,0.01,0.00,1,,,,,
17684,86,Microwave XL,1.00,0.00,1,,,,,
17685,168,Microwave XL Blueprint,0.01,0.00,1,,,,,
17686,86,Multifrequency XL,1.00,0.00,1,,,,,
17687,168,Multifrequency XL Blueprint,0.01,0.00,1,,,,,
17688,86,Radio XL,1.00,0.00,1,,,,,
17689,168,Radio XL Blueprint,0.01,0.00,1,,,,,
17690,86,Standard XL,1.00,0.00,1,,,,,
17691,168,Standard XL Blueprint,0.01,0.00,1,,,,,
17692,86,Ultraviolet XL,1.00,0.00,1,,,,,
17693,168,Ultraviolet XL Blueprint,0.01,0.00,1,,,,,
17694,86,Xray XL,1.00,0.00,1,,,,,
17695,168,Xray XL Blueprint,0.01,0.00,1,,,,,
17696,472,Old System Scanner,5.00,0.00,1,,,,,
17701,473,Tracking Array,4000.00,0.00,1,,,,,
17703,25,Imperial Navy Slicer,16500.00,130.00,1,,,,,
17704,105,Imperial Navy Slicer Blueprint,0.01,0.00,1,,,,,
17705,25,Khanid Navy Frigate,16500.00,130.00,1,,,,,
17706,105,Khanid Navy Frigate Blueprint,0.01,0.00,1,,,,,
17707,25,Mordus Frigate,16500.00,130.00,1,,,,,
17708,105,Mordus Frigate Blueprint,0.01,0.00,1,,,,,
17709,26,Omen Navy Issue,101000.00,400.00,1,,,,,
17710,106,Omen Navy Issue Blueprint,0.01,0.00,1,,,,,
17713,26,Stabber Fleet Issue,101000.00,450.00,1,,,,,
17714,106,Stabber Fleet Issue Blueprint,0.01,0.00,1,,,,,
17715,26,Gila,101000.00,440.00,1,,,,,
17716,106,Gila Blueprint,0.01,0.00,1,,,,,
17718,26,Phantasm,101000.00,410.00,1,,,,,
17719,106,Phantasm Blueprint,0.01,0.00,1,,,,,
17720,26,Cynabal,101000.00,400.00,1,,,,,
17721,106,Cynabal Blueprint,0.01,0.00,1,,,,,
17722,26,Vigilant,101000.00,450.00,1,,,,,
17723,106,Vigilant Blueprint,0.01,0.00,1,,,,,
17726,27,Apocalypse Navy Issue,495000.00,625.00,1,,,,,
17727,107,Apocalypse Navy Issue Blueprint,0.01,0.00,1,,,,,
17728,27,Megathron Navy Issue,486000.00,650.00,1,,,,,
17729,107,Megathron Navy Issue Blueprint,0.01,0.00,1,,,,,
17732,27,Tempest Fleet Issue,486000.00,650.00,1,,,,,
17733,107,Tempest Fleet Issue Blueprint,0.01,0.00,1,,,,,
17736,27,Nightmare,486000.00,665.00,1,,,,,
17737,107,Nightmare Blueprint,0.01,0.00,1,,,,,
17738,27,Machariel,595000.00,665.00,1,,,,,
17739,107,Machariel Blueprint,0.01,0.00,1,,,,,
17740,27,Vindicator,486000.00,665.00,1,,,,,
17741,107,Vindicator Blueprint,0.01,0.00,1,,,,,
17742,818,Uleen Bloodsworn,28600.00,235.00,1,,,,,
17743,370,Uleen Bloodsworns Tag,0.10,0.00,1,,,,,
17744,821,Purple Particle Research Patrol,19000000.00,120.00,1,,,,,
17745,821,General Hixous Puxley,19000000.00,120.00,1,,,,,
17746,821,Supply Headman,19000000.00,120.00,1,,,,,
17747,494,Docked & Loaded Mammoth,100000000.00,10000.00,1,,,,,
17748,494,Megathron under frantic repair,100000000.00,10000.00,1,,,,,
17749,821,The Antimatter Channeler,19000000.00,120.00,1,,,,,
17754,283,Activists,1.00,0.00,1,,,,,
17755,314,Pro-Trade Pamphlets,0.10,0.00,1,,,,,
17756,314,Virgin Forest Pulp,2.00,0.00,1,,,,,
17757,314,Bronze Sculpture,5.00,0.00,1,,,,,
17759,314,Silver Sculpture,5.00,0.00,1,,,,,
17761,314,Gold Sculpture,5.00,0.00,1,,,,,
17763,319,Powerful EM Forcefield,100000000.00,10000.00,1,,,,,
17764,404,Ultra Fast Silo,1150.00,8850.00,1,,,,,
17765,283,"Exotic Dancers, Female",1.00,0.00,1,,,,,
17767,283,Kameiras,1.00,0.00,1,,,,,
17769,428,Fluxed Condensates,1.00,0.00,1,,,,,
17770,426,Large AutoCannon Battery,5000.00,2500.00,1,,,,,
17771,426,Medium AutoCannon Battery,1000.00,1000.00,1,,,,,
17772,426,Small AutoCannon Battery,500.00,750.00,1,,,,,
17773,417,XL Torpedo Battery,5000.00,4500.00,1,,,,,
17774,9,Ice Field,1.00,0.00,1,,,,,
17775,319,Starbase Major Assembly Array,100000000.00,10000.00,1,,,,,
17776,319,Starbase Minor Assembly Array,100000000.00,10000.00,1,,,,,
17777,319,Amarr Starbase Control Tower,100000000.00,10000.00,1,,,,,
17778,319,Caldari Starbase Control Tower,1150.00,8850.00,1,,,,,
17779,319,Gallente Starbase Control Tower,1150.00,8850.00,1,,,,,
17780,319,Minmatar Starbase Control Tower,1150.00,8850.00,1,,,,,
17781,319,Starbase Hangar,1150.00,8850.00,1,,,,,
17782,319,Starbase Ion Field Projection Battery,100.00,0.00,1,,,,,
17783,319,Starbase Force Field Array,100.00,0.00,1,,,,,
17784,319,Starbase Auxiliary Power Array,100.00,0.00,1,,,,,
17785,319,Starbase Reactor Array,1150.00,1.00,1,,,,,
17786,319,Starbase Shield Generator,1.00,0.00,1,,,,,
17787,319,Starbase Storage Facility,1150.00,8850.00,1,,,,,
17788,319,Starbase Moon Harvester,1150.00,8850.00,1,,,,,
17789,319,Starbase Medium Refinery,1150.00,8850.00,1,,,,,
17790,319,Starbase Minor Refinery,1150.00,8850.00,1,,,,,
17791,283,Freedom Fighters,2.00,0.00,1,,,,,
17793,314,Amarr TIL-1 Nexus Chip,0.10,0.00,1,,,,,
17794,314,Amarr KIU-1 Nexus Chip,0.10,0.00,1,,,,,
17795,314,Amarr MIY-1 Nexus Chip,0.10,0.00,1,,,,,
17796,283,Elite Slaves,1.00,0.00,1,,,,,
17798,496,Dented Cask,1200.00,1000.00,1,,,,,
17799,494,Non-Secured Asteroid Colony,100000000.00,10000.00,1,,,,,
17800,819,Retired Mining Veteran,16120.00,80.00,1,,,,,
17801,409,Akoris Insignia,0.10,0.00,1,,,,,
17802,409,Ibrahims Insignia,0.10,0.00,1,,,,,
17803,409,Karothass Insignia,0.10,0.00,1,,,,,
17812,25,Republic Fleet Firetail,16500.00,135.00,1,,,,,
17813,105,Republic Fleet Firetail Blueprint,0.01,0.00,1,,,,,
17814,314,Minmatar UUC Nexus Chip,0.10,0.00,1,,,,,
17815,314,Minmatar UUA Nexus Chip,0.10,0.00,1,,,,,
17816,314,Minmatar UUB Nexus Chip,0.10,0.00,1,,,,,
17817,409,Genom Taras Insignia,0.10,0.00,1,,,,,
17818,494,Serpentis Supply Stronghold,100000000.00,10000.00,1,,,,,
17820,494,Supply Traffic Management,100000000.00,10000.00,1,,,,,
17821,494,Slaver Rig Control Tower,100000000.00,10000.00,1,,,,,
17822,494,Staff Quarters,100000000.00,10000.00,1,,,,,
17823,820,Serpentis Chief of Security,112000.00,480.00,1,,,,,
17824,820,Serpentis Refinery Headmaster,116000.00,900.00,1,,,,,
17826,474,Traffic Management Passkey,0.10,0.00,1,,,,,
17827,474,Serpentis Staff Passcard,0.10,0.00,1,,,,,
17828,474,Security Corridor Pass,0.10,0.00,1,,,,,
17829,474,Headmaster Administration Keycard,0.10,0.00,1,,,,,
17830,474,Inner Sanctum Passcard,0.10,0.00,1,,,,,
17831,366,Acceleration Gate,0.00,0.00,1,,,,,
17832,328,Federation Navy Armor EM Hardener,5.00,0.00,1,,,,,
17833,348,Federation Navy Armor EM Hardener Blueprint,0.01,0.00,1,,,,,
17834,328,Federation Navy Armor Explosive Hardener,5.00,0.00,1,,,,,
17835,348,Federation Navy Armor Explosive Hardener Blueprint,0.01,0.00,1,,,,,
17836,328,Federation Navy Armor Kinetic Hardener,5.00,0.00,1,,,,,
17837,348,Federation Navy Armor Kinetic Hardener Blueprint,0.01,0.00,1,,,,,
17838,328,Federation Navy Armor Thermal Hardener,5.00,0.00,1,,,,,
17839,348,Federation Navy Armor Thermal Hardener Blueprint,0.01,0.00,1,,,,,
17840,314,Zors DNA,0.10,0.00,1,,,,,
17841,25,Federation Navy Comet,16500.00,145.00,1,,,,,
17842,105,Federation Navy Comet Blueprint,0.01,0.00,1,,,,,
17843,26,Vexor Navy Issue,112000.00,460.00,1,,,,,
17844,106,Vexor Navy Issue Blueprint,0.01,0.00,1,,,,,
17846,818,Lazarus Trezun,26500.00,235.00,1,,,,,
17847,370,Lazaruss Tag,0.10,0.00,1,,,,,
17848,314,Gallente Gamma Nexus Chip,0.10,0.00,1,,,,,
17849,314,Gallente Beta Nexus Chip,0.10,0.00,1,,,,,
17850,314,Gallente Alpha Nexus Chip,0.10,0.00,1,,,,,
17851,816,Faramon Zaccori,1140000.00,480.00,1,,,,,
17852,370,Faramons Tag,0.10,0.00,1,,,,,
17853,474,Crimson Hand Level 3 Passcard,0.10,0.00,1,,,,,
17854,474,Crimson Hand Level 1 Passcard,0.10,0.00,1,,,,,
17855,474,Crimson Hand Level 2 Passcard,0.10,0.00,1,,,,,
17856,474,Crimson Hand Level 4 Passcard,0.10,0.00,1,,,,,
17857,476,Mjolnir XL Torpedo,0.30,0.00,100,,,,,
17858,166,Mjolnir XL Torpedo Blueprint,0.01,0.00,1,,,,,
17859,476,Scourge XL Torpedo,0.30,0.00,100,,,,,
17860,166,Scourge XL Torpedo Blueprint,0.01,0.00,1,,,,,
17861,476,Inferno XL Torpedo,0.30,0.00,100,,,,,
17862,166,Inferno XL Torpedo Blueprint,0.01,0.00,1,,,,,
17863,476,Nova XL Torpedo,0.30,0.00,100,,,,,
17864,166,Nova XL Torpedo Blueprint,0.01,0.00,1,,,,,
17865,467,Iridescent Gneiss,5.00,0.00,100,,,,,
17866,467,Prismatic Gneiss,5.00,0.00,100,,,,,
17867,469,Silvery Omber,0.60,0.00,100,,,,,
17868,469,Golden Omber,0.60,0.00,100,,,,,
17869,468,Magma Mercoxit,40.00,0.00,100,,,,,
17870,468,Vitreous Mercoxit,40.00,0.00,100,,,,,
17871,738,Inherent Implants Noble Remote Armor Repair Systems RA-703,1.00,0.00,1,,,,,
17873,472,System Scanner I,5.00,0.00,1,,,,,
17874,478,System Scanner I Blueprint,0.01,0.00,1,,,,,
17875,383,Sentinel Angel,1000.00,1000.00,1,,,,,
17876,383,Sentinel Sansha,1000.00,1000.00,1,,,,,
17877,383,Sentinel Serpentis,1000.00,1000.00,1,,,,,
17878,383,Sentinel Chimera Strain Mother,1000.00,1000.00,1,,,,,
17879,383,Sentinel Jormungand Strain Mother,1000.00,1000.00,1,,,,,
17880,383,Sentinel Gallente,1000.00,1000.00,1,,,,,
17884,472,Recon System Scanner,5.00,0.00,1,,,,,
17885,478,Recon System Scanner Blueprint,0.01,0.00,1,,,,,
17887,423,Oxygen Isotopes,0.10,0.00,1,,,,,
17888,423,Nitrogen Isotopes,0.10,0.00,1,,,,,
17889,423,Hydrogen Isotopes,0.10,0.00,1,,,,,
17890,819,Serpentis Drugstore Overseer,25000.00,60.00,1,,,,,
17891,494,Gate Security,100000000.00,10000.00,1,,,,,
17892,474,Drugdealer Passcard to Storage Area,0.10,0.00,1,,,,,
17893,314,High-Tech Data Chip,0.01,0.00,1,,,,,
17894,314,High-Tech Scanner,0.01,0.00,1,,,,,
17895,314,High-Tech Manufacturing Tools,0.01,0.00,1,,,,,
17897,314,High-Tech Small Arms,0.01,0.00,1,,,,,
17898,1040,High-Tech Transmitters,6.00,0.00,1,,,,,
17899,480,Stealth Emitter Array,4000.00,0.00,1,,,,,
17900,821,Crimson Lord,1150000.00,235.00,1,,,,,
17901,481,Scan Probe Launcher II,5.00,8.00,1,,,,,
17902,918,Scan Probe Launcher II Blueprint,0.01,0.00,1,,,,,
17903,819,Outpost Security Officer,20000.00,200.00,1,,,,,
17904,474,Sansha Outpost Securitycard,0.10,0.00,1,,,,,
17905,474,Creo-Synchronization Pass,0.10,0.00,1,,,,,
17906,474,Factory Gatekey,0.10,0.00,1,,,,,
17907,474,Dented Cipher,0.10,0.00,1,,,,,
17908,386,QA Cruise Missile,0.00,0.00,100,,,,,
17910,474,Ruined Stargate Cipher,0.10,0.00,1,,,,,
17911,474,Supply Ship Pass,0.10,0.00,1,,,,,
17912,483,Modulated Strip Miner II,5.00,10.00,1,,,,,
17913,490,Modulated Strip Miner II Blueprint,0.01,0.00,1,,,,,
17916,474,Tritans Forked Key,0.10,0.00,1,,,,,
17917,818,Rogue Pirate Grunt,17400.00,220.00,1,,,,,
17918,27,Rattlesnake,486000.00,665.00,1,,,,,
17919,107,Rattlesnake Blueprint,0.01,0.00,1,,,,,
17920,27,Bhaalgorn,486000.00,675.00,1,,,,,
17921,107,Bhaalgorn Blueprint,0.01,0.00,1,,,,,
17922,26,Ashimmu,118000.00,430.00,1,,,,,
17923,106,Ashimmu Blueprint,0.01,0.00,1,,,,,
17924,25,Succubus,28600.00,135.00,1,,,,,
17925,105,Succubus Blueprint,0.01,0.00,1,,,,,
17926,25,Cruor,28600.00,135.00,1,,,,,
17927,105,Cruor Blueprint,0.01,0.00,1,,,,,
17928,25,Daredevil,26500.00,140.00,1,,,,,
17929,105,Daredevil Blueprint,0.01,0.00,1,,,,,
17930,25,Worm,16500.00,130.00,1,,,,,
17931,105,Worm Blueprint,0.01,0.00,1,,,,,
17932,25,Dramiel,27289.00,130.00,1,,,,,
17933,105,Dramiel Blueprint,0.01,0.00,1,,,,,
17938,481,Core Probe Launcher I,5.00,0.80,1,,,,,
17939,918,Core Probe Launcher I Blueprint,0.01,0.00,1,,,,,
17940,257,Mining Barge,0.01,0.00,1,,,,,
17941,436,Caesarium Cadmide Reaction,1.00,0.00,1,,,,,
17942,436,Carbon Polymers Reaction,1.00,0.00,1,,,,,
17943,436,Ceramic Powder Reaction,1.00,0.00,1,,,,,
17944,436,Crystallite Alloy Reaction,1.00,0.00,1,,,,,
17945,436,Dysporite Reaction,1.00,0.00,1,,,,,
17946,436,Fernite Alloy Reaction,1.00,0.00,1,,,,,
17947,436,Ferrofluid Reaction,1.00,0.00,1,,,,,
17948,436,Fluxed Condensates Reaction,1.00,0.00,1,,,,,
17949,436,Hexite Reaction,1.00,0.00,1,,,,,
17950,436,Hyperflurite Reaction,1.00,0.00,1,,,,,
17951,436,Neo Mercurite Reaction,1.00,0.00,1,,,,,
17952,436,Platinum Technite Reaction,1.00,0.00,1,,,,,
17953,436,Rolled Tungsten Alloy Reaction,1.00,0.00,1,,,,,
17954,436,Silicon Diborite Reaction,1.00,0.00,1,,,,,
17955,436,Solerium Reaction,1.00,0.00,1,,,,,
17956,436,Sulfuric Acid Reaction,1.00,0.00,1,,,,,
17957,436,Titanium Chromide Reaction,1.00,0.00,1,,,,,
17958,436,Vanadium Hafnite Reaction,1.00,0.00,1,,,,,
17959,428,Vanadium Hafnite,1.00,0.00,1,,,,,
17960,428,Prometium,1.00,0.00,1,,,,,
17961,436,Prometium Reaction,1.00,0.00,1,,,,,
17962,484,Titanium Carbide Reaction,1.00,0.00,1,,,,,
17963,484,Crystalline Carbonide Reaction,1.00,0.00,1,,,,,
17964,484,Fernite Carbide Reaction,1.00,0.00,1,,,,,
17965,484,Tungsten Carbide Reaction,1.00,0.00,1,,,,,
17966,484,Sylramic Fibers Reaction,1.00,0.00,1,,,,,
17967,484,Fulleride Reaction,1.00,0.00,1,,,,,
17968,484,Phenolic Composites Reaction,1.00,0.00,1,,,,,
17969,484,Nanotransistors Reaction,1.00,0.00,1,,,,,
17970,484,Hypersynaptic Fibers Reaction,1.00,0.00,1,,,,,
17971,484,Ferrogel Reaction,1.00,0.00,1,,,,,
17972,484,Fermionic Condensates Reaction,1.00,0.00,1,,,,,
17973,821,Angel Cartel Jailor,19000000.00,120.00,1,,,,,
17974,474,Battlement Accesscard,0.10,0.00,1,,,,,
17975,465,Thick Blue Ice,1000.00,0.00,1,,,,,
17976,465,Pristine White Glaze,1000.00,0.00,1,,,,,
17977,465,Smooth Glacial Mass,1000.00,0.00,1,,,,,
17978,465,Enriched Clear Icicle,1000.00,0.00,1,,,,,
17979,494,Scramble Wave Generator,1.00,0.00,1,,,,,
17982,404,Coupling Array,4000.00,1500.00,1,,,,,
17983,474,Armorer Keycard,0.10,0.00,1,,,,,
17984,474,The Repairers Keycard,0.10,0.00,1,,,,,
17985,474,Scratched and Dented Keycard,0.10,0.00,1,,,,,
17986,474,Dusty Keycard,0.10,0.00,1,,,,,
17987,474,Command Relay Key,0.10,0.00,1,,,,,
17988,474,Gardans Private Key,0.10,0.00,1,,,,,
17989,474,Thoraks Private Key,0.10,0.00,1,,,,,
17990,474,Security Cypher for Angel Prison,0.10,0.00,1,,,,,
17991,474,9D Logic Keycard,0.10,0.00,1,,,,,
17992,474,Puxleys 9D Pass,0.10,0.00,1,,,,,
17993,495,Crimson Sentinel,1000.00,1000.00,1,,,,,
17994,494,Assembly Management HQ,100000000.00,10000.00,1,,,,,
17995,474,Stolen Passkey,0.10,0.00,1,,,,,
17996,496,Crimson Hand Container,27500.00,2700.00,1,,,,,
17997,819,Blockade General Sade,16120.00,80.00,1,,,,,
17998,474,Sades Pass,0.10,0.00,1,,,,,
17999,409,Ammatar Navy Colonel Insignia I,0.10,0.00,1,,,,,
18000,383,Hive mother,1000.00,1000.00,1,,,,,
18001,383,Hive mother 2,1000.00,1000.00,1,,,,,
18004,819,Supply Station Manager,16120.00,80.00,1,,,,,
18012,319,Drone Bunker,100000000.00,10000.00,1,,,,,
18013,319,Drone Elevator,100000000.00,10000.00,1,,,,,
18014,319,Drone Junction,100000000.00,10000.00,1,,,,,
18015,319,Drone Lookout,100000000.00,10000.00,1,,,,,
18016,319,Drone Battery,100000000.00,10000.00,1,,,,,
18017,319,Drone Wall,100000000.00,10000.00,1,,,,,
18018,319,Drone Barricade,100000000.00,10000.00,1,,,,,
18019,319,Drone Fence,100000000.00,10000.00,1,,,,,
18020,319,Drone Barrier,100000000.00,10000.00,1,,,,,
18021,319,Inactive Drone Sentry,100000000.00,10000.00,1,,,,,
18023,383,Drone Wall Sentry Gun,1000.00,1000.00,1,,,,,
18024,819,The Superintendent,16120.00,80.00,1,,,,,
18025,1218,Ice Processing,0.01,0.00,1,,,,,
18026,383,Tower Sentry Drone III,1000.00,1000.00,1,,,,,
18027,383,Tower Sentry Drone II,1000.00,1000.00,1,,,,,
18028,383,Tower Sentry Drone I,1000.00,1000.00,1,,,,,
18029,879,Freed Slaves,6.00,0.00,1,,,,,
18031,383,Drone Cruise Missile Battery,1000.00,1000.00,1,,,,,
18032,383,Drone Heavy Missile Battery,1000.00,1000.00,1,,,,,
18033,383,Drone Light Missile Battery,1000.00,1000.00,1,,,,,
18034,383,Serpentis Light Missile Battery,1000.00,1000.00,1,,,,,
18035,383,Drone Point Defense Battery,1000.00,1000.00,1,,,,,
18036,482,Arkonor Mining Crystal I,6.00,0.00,1,,,,,
18037,727,Arkonor Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18038,482,Bistot Mining Crystal I,6.00,0.00,1,,,,,
18039,727,Bistot Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18040,482,Crokite Mining Crystal I,6.00,0.00,1,,,,,
18041,727,Crokite Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18042,482,Dark Ochre Mining Crystal I,6.00,0.00,1,,,,,
18043,727,Dark Ochre Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18044,482,Gneiss Mining Crystal I,6.00,0.00,1,,,,,
18045,727,Gneiss Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18046,482,Hedbergite Mining Crystal I,6.00,0.00,1,,,,,
18047,727,Hedbergite Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18048,482,Hemorphite Mining Crystal I,6.00,0.00,1,,,,,
18049,727,Hemorphite Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18050,482,Jaspet Mining Crystal I,6.00,0.00,1,,,,,
18051,727,Jaspet Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18052,482,Kernite Mining Crystal I,6.00,0.00,1,,,,,
18053,727,Kernite Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18054,663,Mercoxit Mining Crystal I,6.00,0.00,1,,,,,
18055,727,Mercoxit Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18056,482,Omber Mining Crystal I,6.00,0.00,1,,,,,
18057,727,Omber Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18058,482,Plagioclase Mining Crystal I,6.00,0.00,1,,,,,
18059,727,Plagioclase Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18060,482,Pyroxeres Mining Crystal I,6.00,0.00,1,,,,,
18061,727,Pyroxeres Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18062,482,Scordite Mining Crystal I,6.00,0.00,1,,,,,
18063,727,Scordite Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18064,482,Spodumain Mining Crystal I,6.00,0.00,1,,,,,
18065,727,Spodumain Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18066,482,Veldspar Mining Crystal I,6.00,0.00,1,,,,,
18067,727,Veldspar Mining Crystal I Blueprint,0.01,0.00,1,,,,,
18068,483,Modulated Deep Core Miner II,5.00,10.00,1,,,,,
18069,134,Modulated Deep Core Miner II Blueprint,0.01,0.00,1,,,,,
18070,805,Strain Splinter Alvi,60.00,1200.00,1,,,,,
18071,805,Strain Render Alvi,60.00,1200.00,1,,,,,
18072,805,Strain Decimator Alvi,60.00,1200.00,1,,,,,
18073,801,Defeater Alvatis,60.00,1200.00,1,,,,,
18074,801,Crippler Alvatis,60.00,1200.00,1,,,,,
18075,801,Striker Alvatis,60.00,1200.00,1,,,,,
18076,803,Violator Alvum,60.00,1200.00,1,,,,,
18077,803,Disintegrator Alvum,60.00,1200.00,1,,,,,
18078,803,Bomber Alvum,60.00,1200.00,1,,,,,
18079,805,Sunder Alvi,60.00,1200.00,1,,,,,
18080,805,Raider Alvi,60.00,1200.00,1,,,,,
18082,803,Destructor Alvum,60.00,1200.00,1,,,,,
18083,803,Annihilator Alvum,60.00,1200.00,1,,,,,
18084,803,Devastator Alvum,60.00,1200.00,1,,,,,
18085,805,Devilfish Alvi,60.00,1200.00,1,,,,,
18086,805,Barracuda Alvi,60.00,1200.00,1,,,,,
18087,805,Splinter Alvi,60.00,1200.00,1,,,,,
18088,805,Render Alvi,60.00,1200.00,1,,,,,
18113,806,Incubus Apis,20000.00,235.00,1,,,,,
18114,806,Malphas Apis,20000.00,235.00,1,,,,,
18564,805,Hunter Alvi,60.00,1200.00,1,,,,,
18565,821,Serpentis Executive Officer,1140000.00,480.00,1,,,,,
18566,474,Shipyard Code Part (One half),0.10,0.00,1,,,,,
